Title	URL	Assignees	Status	Estimated size	Real size
[PROD] Agent config not loaded correctly	https://github.com/amosproj/amos2026ss04-taskorbit-conversational-agent/issues/100	abdulmoeez1225, Asadraza17	Feature Archive	3	3
Integrate Cloud Environment with IaC	https://github.com/amosproj/amos2026ss04-taskorbit-conversational-agent/issues/21	abdulmoeez1225, qiblatainf	Feature Archive	8	8
Agent Persona Guardrails	https://github.com/amosproj/amos2026ss04-taskorbit-conversational-agent/issues/69	Asadraza17, shikharthakur2404	Feature Archive	5	5
User, Design & Build Documentation	https://github.com/amosproj/amos2026ss04-taskorbit-conversational-agent/issues/74	K-Vineesh	Feature Archive	2	3
Logging & Monitoring Setup	https://github.com/amosproj/amos2026ss04-taskorbit-conversational-agent/issues/11	abdulmoeez1225, djv03, qiblatainf	Feature Archive	8	8
Voice Interruption for Audio Chat	https://github.com/amosproj/amos2026ss04-taskorbit-conversational-agent/issues/55	abdulmoeez1225, qiblatainf	Feature Archive	5	8
Slot Extraction for Structured Task Inputs	https://github.com/amosproj/amos2026ss04-taskorbit-conversational-agent/issues/70	1Endri, djv03	Feature Archive	5	5
Manage Agent Configuration	https://github.com/amosproj/amos2026ss04-taskorbit-conversational-agent/issues/52	shikharthakur2404	Feature Archive	3	3
Load Agent Configuration	https://github.com/amosproj/amos2026ss04-taskorbit-conversational-agent/issues/51	K-Vineesh	Feature Archive	3	3
Save Agent Configuration	https://github.com/amosproj/amos2026ss04-taskorbit-conversational-agent/issues/47	Asadraza17	Feature Archive	3	3
Build Process Video	https://github.com/amosproj/amos2026ss04-taskorbit-conversational-agent/issues/43	djv03	Feature Archive	2	3
Prepare Build Process Review	https://github.com/amosproj/amos2026ss04-taskorbit-conversational-agent/issues/22	1Endri, abdulmoeez1225, Asadraza17, djv03, qiblatainf	Feature Archive	3	2
Core Backend Foundation	https://github.com/amosproj/amos2026ss04-taskorbit-conversational-agent/issues/7	1Endri, djv03, qiblatainf	Feature Archive	5	5
Audio Output via LiveKit (Text-to-Speech)	https://github.com/amosproj/amos2026ss04-taskorbit-conversational-agent/issues/15	qiblatainf	Feature Archive	5	5
Basic LLM Integration 	https://github.com/amosproj/amos2026ss04-taskorbit-conversational-agent/issues/18	Asadraza17, K-Vineesh	Feature Archive	5	5
Audio Input via LiveKit (Speech-to-Text)	https://github.com/amosproj/amos2026ss04-taskorbit-conversational-agent/issues/14	abdulmoeez1225, qiblatainf	Feature Archive	5	8
